County,n,long,lat,group,order,region
baker,1,-82.22517395019531,30.538650512695312,291,12266,florida
baker,1,-82.24236297607422,30.527193069458008,291,12267,florida
baker,1,-82.23090362548828,30.5100040435791,291,12268,florida
baker,1,-82.213714599609375,30.492813110351562,291,12269,florida
baker,1,-82.2079849243164,30.469894409179688,291,12270,florida
baker,1,-82.2079849243164,30.395410537719727,291,12271,florida
baker,1,-82.17933654785156,30.37249183654785,291,12272,florida
baker,1,-82.16214752197266,30.361034393310547,291,12273,florida
baker,1,-82.122039794921875,30.361034393310547,291,12274,florida
baker,1,-82.08766174316406,30.355304718017578,291,12275,florida
baker,1,-82.04756164550781,30.361034393310547,291,12276,florida
baker,1,-82.04182434082031,30.263629913330078,291,12277,florida
bay,1,-85.40509033203125,30.21779441833496,292,12279,florida
bay,1,-85.41082000732422,29.9656925201416,292,12280,florida
bay,1,-85.450927734375,29.971424102783203,292,12281,florida
bay,1,-85.48530578613281,29.982881546020508,292,12282,florida
bay,1,-85.50822448730469,29.994342803955078,292,12283,florida
bay,1,-85.52540588378906,30.005800247192383,292,12284,florida
bay,1,-85.52540588378906,30.034448623657227,292,12285,florida
bay,1,-85.68583679199219,30.114662170410156,292,12286,florida
bay,1,-85.69156646728516,30.131851196289062,292,12287,florida
bay,1,-85.69156646728516,30.143308639526367,292,12288,florida
bay,1,-85.67438507080078,30.143308639526367,292,12289,florida
bay,1,-85.63427734375,30.131851196289062,292,12290,florida
bay,1,-85.5196762084961,30.074556350708008,292,12291,florida
bay,1,-85.50249481201172,30.074556350708008,292,12292,florida
bay,1,-85.49676513671875,30.086013793945312,292,12293,florida
bay,1,-85.513946533203125,30.103200912475586,292,12294,florida
bay,1,-85.52540588378906,30.149038314819336,292,12295,florida
bay,1,-85.54833221435547,30.154769897460938,292,12296,florida
bay,1,-85.56551361083984,30.154769897460938,292,12297,florida
bay,1,-85.59416198730469,30.143308639526367,292,12298,florida
bay,1,-85.61708068847656,30.149038314819336,292,12299,florida
bay,1,-85.65718841552734,30.17195701599121,292,12300,florida
bay,1,-85.68010711669922,30.17195701599121,292,12301,florida
bay,1,-85.7030258178711,30.183414459228516,292,12302,florida
bay,1,-85.73167419433594,30.212064743041992,292,12303,florida
bay,1,-85.7030258178711,30.229251861572266,292,12304,florida
bay,1,-85.7030258178711,30.25217056274414,292,12305,florida
bay,1,-85.68583679199219,30.263629913330078,292,12306,florida
bay,1,-85.68583679199219,30.275089263916016,292,12307,florida
bay,1,-85.697296142578125,30.275089263916016,292,12308,florida
bay,1,-85.72021484375,30.269359588623047,292,12309,florida
bay,1,-85.73167419433594,30.269359588623047,292,12310,florida
bay,1,-85.743133544921875,30.280820846557617,292,12311,florida
bay,1,-85.75459289550781,30.315196990966797,292,12312,florida
bay,1,-85.77751159667969,30.3266544342041,292,12313,florida
bay,1,-85.80615997314453,30.3266544342041,292,12314,florida
bay,1,-85.82334899902344,30.303739547729492,292,12315,florida
bay,1,-85.84626770019531,30.29800796508789,292,12316,florida
bay,1,-85.86918640136719,30.275089263916016,292,12317,florida
bay,1,-85.86918640136719,30.257902145385742,292,12318,florida
bay,1,-85.85199737548828,30.246440887451172,292,12319,florida
bay,1,-85.8290786743164,30.246440887451172,292,12320,florida
bay,1,-85.80043029785156,30.269359588623047,292,12321,florida
bay,1,-85.78324127197266,30.269359588623047,292,12322,florida
bay,1,-85.78324127197266,30.25217056274414,292,12323,florida
bay,1,-85.77751159667969,30.240713119506836,292,12324,florida
bay,1,-85.75459289550781,30.240713119506836,292,12325,florida
bay,1,-85.75459289550781,30.229251861572266,292,12326,florida
bay,1,-85.75459289550781,30.20633316040039,292,12327,florida
bay,1,-85.74886322021484,30.154769897460938,292,12328,florida
bay,1,-85.75459289550781,30.149038314819336,292,12329,florida
bay,1,-85.77751159667969,30.154769897460938,292,12330,florida
bay,1,-85.87491607666016,30.223522186279297,292,12331,florida
bay,1,-85.94940185546875,30.263629913330078,292,12332,florida
bay,1,-85.98950958251953,30.286548614501953,292,12333,florida
bay,1,-85.98950958251953,30.401142120361328,292,12334,florida
bay,1,-85.966583251953125,30.424060821533203,292,12335,florida
bay,1,-85.93794250488281,30.424060821533203,292,12336,florida
bay,1,-85.91502380371094,30.424060821533203,292,12337,florida
bay,1,-85.89783477783203,30.435518264770508,292,12338,florida
bay,1,-85.87491607666016,30.45270538330078,292,12339,florida
bay,1,-85.50822448730469,30.45270538330078,292,12340,florida
bay,1,-85.50249481201172,30.573026657104492,292,12341,florida
bay,1,-85.450927734375,30.573026657104492,292,12342,florida
bay,1,-85.39936065673828,30.573026657104492,292,12343,florida
bay,1,-85.40509033203125,30.21779441833496,292,12344,florida
brevard,5,-80.94747161865234,28.596323013305664,294,12370,florida
brevard,5,-80.9417495727539,28.773941040039062,294,12371,florida
brevard,5,-80.8500747680664,28.773941040039062,294,12372,florida
brevard,5,-80.8156967163086,28.65361976623535,294,12373,florida
brevard,5,-80.78131866455078,28.53329849243164,294,12374,florida
brevard,5,-80.718292236328125,28.33849334716797,294,12375,florida
brevard,5,-80.64381408691406,28.16660499572754,294,12376,florida
brevard,5,-80.59224700927734,28.069202423095703,294,12377,florida
brevard,5,-80.52349090576172,27.925962448120117,294,12378,florida
brevard,5,-80.47765350341797,27.851478576660156,294,12379,florida
brevard,5,-80.51203155517578,27.805641174316406,294,12380,florida
brevard,5,-80.87299346923828,27.811370849609375,294,12381,florida
brevard,5,-80.86153411865234,28.332763671875,294,12382,florida
brevard,5,-80.86726379394531,28.36713981628418,294,12383,florida
brevard,5,-80.89018249511719,28.41297721862793,294,12384,florida
brevard,5,-80.88445281982422,28.435895919799805,294,12385,florida
brevard,5,-80.88445281982422,28.45308494567871,294,12386,florida
brevard,5,-80.87299346923828,28.470272064208984,294,12387,florida
brevard,5,-80.87872314453125,28.487462997436523,294,12388,florida
brevard,5,-80.93601989746094,28.521839141845703,294,12389,florida
brevard,5,-80.9417495727539,28.544757843017578,294,12390,florida
brevard,5,-80.93029022216797,28.556217193603516,294,12391,florida
brevard,5,-80.94747161865234,28.596323013305664,294,12392,florida
broward,180,-80.89018249511719,25.972177505493164,295,12394,florida
broward,180,-80.88445281982422,26.247196197509766,295,12395,florida
broward,180,-80.87872314453125,26.333139419555664,295,12396,florida
broward,180,-80.0880355834961,26.31595230102539,295,12397,florida
broward,180,-80.0880355834961,26.281574249267578,295,12398,florida
broward,180,-80.09950256347656,26.166982650756836,295,12399,florida
broward,180,-80.1109619140625,26.12114715576172,295,12400,florida
broward,180,-80.1224136352539,26.092496871948242,295,12401,florida
broward,180,-80.128143310546875,26.052391052246094,295,12402,florida
broward,180,-80.128143310546875,26.006555557250977,295,12403,florida
broward,180,-80.13387298583984,25.960718154907227,295,12404,florida
broward,180,-80.30003356933594,25.960718154907227,295,12405,florida
broward,180,-80.30003356933594,25.94925880432129,295,12406,florida
broward,180,-80.68965148925781,25.94925880432129,295,12407,florida
broward,180,-80.69538116455078,25.966447830200195,295,12408,florida
broward,180,-80.89018249511719,25.972177505493164,295,12409,florida
charlotte,2,-82.05329132080078,27.032148361206055,297,12434,florida
charlotte,2,-81.56626892089844,27.032148361206055,297,12435,florida
charlotte,2,-81.5719985961914,26.76285743713379,297,12436,florida
charlotte,2,-82.0819320678711,26.76285743713379,297,12437,florida
charlotte,2,-82.06474304199219,26.7972354888916,297,12438,florida
charlotte,2,-82.076202392578125,26.860261917114258,297,12439,florida
charlotte,2,-82.09339904785156,26.8889102935791,297,12440,florida
charlotte,2,-82.11058044433594,26.911828994750977,297,12441,florida
charlotte,2,-82.10485076904297,26.923288345336914,297,12442,florida
charlotte,2,-82.09339904785156,26.93474578857422,297,12443,florida
charlotte,2,-82.04756164550781,26.946205139160156,297,12444,florida
charlotte,2,-82.03609466552734,26.957664489746094,297,12445,florida
charlotte,2,-82.03609466552734,26.974853515625,297,12446,florida
charlotte,2,-82.04756164550781,26.98058319091797,297,12447,florida
charlotte,2,-82.076202392578125,26.96912384033203,297,12448,florida
charlotte,2,-82.09912109375,26.963394165039062,297,12449,florida
charlotte,2,-82.1163101196289,26.963394165039062,297,12450,florida
charlotte,2,-82.12776947021484,26.963394165039062,297,12451,florida
charlotte,2,-82.15068817138672,26.963394165039062,297,12452,florida
charlotte,2,-82.167877197265625,26.957664489746094,297,12453,florida
charlotte,2,-82.23663330078125,26.997770309448242,297,12454,florida
charlotte,2,-82.25382232666016,27.003501892089844,297,12455,florida
charlotte,2,-82.259552001953125,26.997770309448242,297,12456,florida
charlotte,2,-82.259552001953125,26.974853515625,297,12457,florida
charlotte,2,-82.24236297607422,26.957664489746094,297,12458,florida
charlotte,2,-82.1736068725586,26.8831787109375,297,12459,florida
charlotte,2,-82.16214752197266,26.85453224182129,297,12460,florida
charlotte,2,-82.16214752197266,26.820154190063477,297,12461,florida
charlotte,2,-82.1736068725586,26.814424514770508,297,12462,florida
charlotte,2,-82.20225524902344,26.820154190063477,297,12463,florida
charlotte,2,-82.213714599609375,26.825883865356445,297,12464,florida
charlotte,2,-82.23663330078125,26.825883865356445,297,12465,florida
charlotte,2,-82.24809265136719,26.820154190063477,297,12466,florida
charlotte,2,-82.26527404785156,26.84307289123535,297,12467,florida
charlotte,2,-82.282470703125,26.837343215942383,297,12468,florida
charlotte,2,-82.29393005371094,26.85453224182129,297,12469,florida
charlotte,2,-82.33403778076172,26.894638061523438,297,12470,florida
charlotte,2,-82.345489501953125,26.940475463867188,297,12471,florida
charlotte,2,-82.27101135253906,26.940475463867188,297,12472,florida
charlotte,2,-82.27101135253906,27.037878036499023,297,12473,florida
charlotte,2,-82.05329132080078,27.032148361206055,297,12474,florida
citrus,8,-82.735107421875,29.008852005004883,298,12476,florida
citrus,8,-82.70645904541016,29.026042938232422,298,12477,florida
citrus,8,-82.68927001953125,29.031770706176758,298,12478,florida
citrus,8,-82.666351318359375,29.031770706176758,298,12479,florida
citrus,8,-82.620513916015625,29.01458168029785,298,12480,florida
citrus,8,-82.60332489013672,29.01458168029785,298,12481,florida
citrus,8,-82.58613586425781,29.026042938232422,298,12482,florida
citrus,8,-82.574676513671875,29.031770706176758,298,12483,florida
citrus,8,-82.52310943603516,29.043231964111328,298,12484,florida
citrus,8,-82.50592803955078,29.048961639404297,298,12485,florida
citrus,8,-82.46581268310547,29.043231964111328,298,12486,florida
citrus,8,-82.42570495605469,29.01458168029785,298,12487,florida
citrus,8,-82.32257843017578,28.974475860595703,298,12488,florida
citrus,8,-82.29393005371094,28.951557159423828,298,12489,florida
citrus,8,-82.27101135253906,28.899991989135742,298,12490,florida
citrus,8,-82.213714599609375,28.842697143554688,298,12491,florida
citrus,8,-82.17933654785156,28.802587509155273,298,12492,florida
citrus,8,-82.1736068725586,28.785398483276367,298,12493,florida
citrus,8,-82.17933654785156,28.762479782104492,298,12494,florida
citrus,8,-82.23663330078125,28.72237205505371,298,12495,florida
citrus,8,-82.259552001953125,28.693727493286133,298,12496,florida
citrus,8,-82.27101135253906,28.665077209472656,298,12497,florida
citrus,8,-82.42570495605469,28.670808792114258,298,12498,florida
citrus,8,-82.42570495605469,28.693727493286133,298,12499,florida
citrus,8,-82.63770294189453,28.699453353881836,298,12500,florida
citrus,8,-82.63770294189453,28.716646194458008,298,12501,florida
citrus,8,-82.65489196777344,28.739564895629883,298,12502,florida
citrus,8,-82.65489196777344,28.756752014160156,298,12503,florida
citrus,8,-82.6434326171875,28.773941040039062,298,12504,florida
citrus,8,-82.6434326171875,28.785398483276367,298,12505,florida
citrus,8,-82.6434326171875,28.802587509155273,298,12506,florida
citrus,8,-82.666351318359375,28.808317184448242,298,12507,florida
citrus,8,-82.68354034423828,28.81404685974121,298,12508,florida
citrus,8,-82.69499969482422,28.82550621032715,298,12509,florida
citrus,8,-82.69499969482422,28.836965560913086,298,12510,florida
citrus,8,-82.69499969482422,28.842697143554688,298,12511,florida
citrus,8,-82.68927001953125,28.85988426208496,298,12512,florida
citrus,8,-82.67781066894531,28.865612030029297,298,12513,florida
citrus,8,-82.65489196777344,28.865612030029297,298,12514,florida
citrus,8,-82.63770294189453,28.865612030029297,298,12515,florida
citrus,8,-82.6262435913086,28.877073287963867,298,12516,florida
citrus,8,-82.620513916015625,28.888530731201172,298,12517,florida
citrus,8,-82.63197326660156,28.899991989135742,298,12518,florida
citrus,8,-82.65489196777344,28.922910690307617,298,12519,florida
citrus,8,-82.69499969482422,28.940099716186523,298,12520,florida
citrus,8,-82.712188720703125,28.957286834716797,298,12521,florida
citrus,8,-82.72364807128906,28.9687442779541,298,12522,florida
citrus,8,-82.72364807128906,28.997394561767578,298,12523,florida
citrus,8,-82.735107421875,29.008852005004883,298,12524,florida
clay,6,-82.03609466552734,30.17195701599121,299,12526,florida
clay,6,-81.6636734008789,30.17195701599121,299,12527,florida
clay,6,-81.669403076171875,30.154769897460938,299,12528,florida
clay,6,-81.67513275146484,30.131851196289062,299,12529,florida
clay,6,-81.6636734008789,30.114662170410156,299,12530,florida
clay,6,-81.6636734008789,30.09174346923828,299,12531,florida
clay,6,-81.6636734008789,30.074556350708008,299,12532,florida
clay,6,-81.669403076171875,30.04590606689453,299,12533,florida
clay,6,-81.669403076171875,30.022987365722656,299,12534,florida
clay,6,-81.60065460205078,29.9656925201416,299,12535,florida
clay,6,-81.58919525146484,29.937044143676758,299,12536,florida
clay,6,-81.59492492675781,29.902667999267578,299,12537,florida
clay,6,-81.5719985961914,29.822452545166016,299,12538,florida
clay,6,-81.806915283203125,29.822452545166016,299,12539,florida
clay,6,-81.8470230102539,29.79953384399414,299,12540,florida
clay,6,-81.892852783203125,29.788076400756836,299,12541,florida
clay,6,-81.9215087890625,29.776615142822266,299,12542,florida
clay,6,-81.9329605102539,29.75369644165039,299,12543,florida
clay,6,-81.94441986083984,29.742238998413086,299,12544,florida
clay,6,-81.9902572631836,29.742238998413086,299,12545,florida
clay,6,-82.01317596435547,29.742238998413086,299,12546,florida
clay,6,-82.04756164550781,29.71932029724121,299,12547,florida
clay,6,-82.04182434082031,30.13758087158203,299,12548,florida
clay,6,-82.03609466552734,30.17195701599121,299,12549,florida
collier,28,-80.88445281982422,26.247196197509766,300,12551,florida
collier,28,-80.89018249511719,25.972177505493164,300,12552,florida
collier,28,-80.89018249511719,25.794559478759766,300,12553,florida
collier,28,-81.38292694091797,25.800289154052734,300,12554,florida
collier,28,-81.41157531738281,25.828937530517578,300,12555,florida
collier,28,-81.46314239501953,25.86331558227539,300,12556,florida
collier,28,-81.50325012207031,25.880504608154297,300,12557,florida
collier,28,-81.52616119384766,25.886232376098633,300,12558,florida
collier,28,-81.5433578491211,25.909151077270508,300,12559,florida
collier,28,-81.56626892089844,25.909151077270508,300,12560,florida
collier,28,-81.577728271484375,25.89769172668457,300,12561,florida
collier,28,-81.61210632324219,25.91488265991211,300,12562,florida
collier,28,-81.6350326538086,25.909151077270508,300,12563,florida
collier,28,-81.65221405029297,25.91488265991211,300,12564,florida
collier,28,-81.67513275146484,25.920610427856445,300,12565,florida
collier,28,-81.69232177734375,25.91488265991211,300,12566,florida
collier,28,-81.70951080322266,25.91488265991211,300,12567,florida
collier,28,-81.7209701538086,25.920610427856445,300,12568,florida
collier,28,-81.74961853027344,25.93779945373535,300,12569,florida
collier,28,-81.78399658203125,26.000823974609375,300,12570,florida
collier,28,-81.82410430908203,26.132604598999023,300,12571,florida
collier,28,-81.8470230102539,26.235736846923828,300,12572,florida
collier,28,-81.85274505615234,26.293033599853516,300,12573,florida
collier,28,-81.85274505615234,26.327411651611328,300,12574,florida
collier,28,-81.81837463378906,26.333139419555664,300,12575,florida
collier,28,-81.81837463378906,26.31595230102539,300,12576,florida
collier,28,-81.669403076171875,26.31595230102539,300,12577,florida
collier,28,-81.669403076171875,26.424814224243164,300,12578,florida
collier,28,-81.5719985961914,26.4305419921875,300,12579,florida
collier,28,-81.5719985961914,26.510757446289062,300,12580,florida
collier,28,-81.2855224609375,26.510757446289062,300,12581,florida
collier,28,-81.29125213623047,26.252925872802734,300,12582,florida
collier,28,-80.88445281982422,26.247196197509766,300,12583,florida
columbia,1,-82.70645904541016,30.59021759033203,301,12585,florida
columbia,1,-82.60332489013672,30.584487915039062,301,12586,florida
columbia,1,-82.46009063720703,30.573026657104492,301,12587,florida
columbia,1,-82.46009063720703,30.13758087158203,301,12588,florida
columbia,1,-82.45436096191406,30.114662170410156,301,12589,florida
columbia,1,-82.47154235839844,30.086013793945312,301,12590,florida
columbia,1,-82.51165008544922,30.074556350708008,301,12591,florida
columbia,1,-82.52310943603516,30.068824768066406,301,12592,florida
columbia,1,-82.54029846191406,30.04590606689453,301,12593,florida
columbia,1,-82.5517578125,30.017257690429688,301,12594,florida
columbia,1,-82.56321716308594,30.005800247192383,301,12595,florida
columbia,1,-82.5689468383789,29.982881546020508,301,12596,florida
columbia,1,-82.54029846191406,29.959962844848633,301,12597,florida
columbia,1,-82.52310943603516,29.937044143676758,301,12598,florida
columbia,1,-82.54029846191406,29.925586700439453,301,12599,florida
columbia,1,-82.5689468383789,29.925586700439453,301,12600,florida
columbia,1,-82.58040618896484,29.914125442504883,301,12601,florida
columbia,1,-82.58040618896484,29.879749298095703,301,12602,florida
columbia,1,-82.59759521484375,29.851102828979492,301,12603,florida
columbia,1,-82.620513916015625,29.84537124633789,301,12604,florida
columbia,1,-82.63770294189453,29.816722869873047,301,12605,florida
columbia,1,-82.6606216430664,29.816722869873047,301,12606,florida
columbia,1,-82.68927001953125,29.822452545166016,301,12607,florida
columbia,1,-82.71791076660156,29.839641571044922,301,12608,florida
columbia,1,-82.7522964477539,29.862560272216797,301,12609,florida
columbia,1,-82.7522964477539,29.879749298095703,301,12610,florida
columbia,1,-82.78667449951172,29.925586700439453,301,12611,florida
columbia,1,-82.798126220703125,29.931316375732422,301,12612,florida
columbia,1,-82.79240417480469,29.948505401611328,301,12613,florida
columbia,1,-82.74656677246094,29.977149963378906,301,12614,florida
columbia,1,-82.7522964477539,29.988611221313477,301,12615,florida
columbia,1,-82.79240417480469,29.982881546020508,301,12616,florida
columbia,1,-82.79240417480469,30.114662170410156,301,12617,florida
columbia,1,-82.79240417480469,30.309467315673828,301,12618,florida
columbia,1,-82.75801849365234,30.303739547729492,301,12619,florida
columbia,1,-82.735107421875,30.303739547729492,301,12620,florida
columbia,1,-82.70645904541016,30.320926666259766,301,12621,florida
columbia,1,-82.67207336425781,30.34384536743164,301,12622,florida
columbia,1,-82.63770294189453,30.378223419189453,301,12623,florida
columbia,1,-82.63770294189453,30.412599563598633,301,12624,florida
columbia,1,-82.70645904541016,30.49854278564453,301,12625,florida
columbia,1,-82.72364807128906,30.538650512695312,301,12626,florida
columbia,1,-82.70645904541016,30.59021759033203,301,12627,florida
miami-dade,177,-80.89018249511719,25.794559478759766,302,12629,florida
miami-dade,177,-80.89018249511719,25.972177505493164,302,12630,florida
miami-dade,177,-80.69538116455078,25.966447830200195,302,12631,florida
miami-dade,177,-80.68965148925781,25.94925880432129,302,12632,florida
miami-dade,177,-80.30003356933594,25.94925880432129,302,12633,florida
miami-dade,177,-80.30003356933594,25.960718154907227,302,12634,florida
miami-dade,177,-80.13387298583984,25.960718154907227,302,12635,florida
miami-dade,177,-80.13961029052734,25.903423309326172,302,12636,florida
miami-dade,177,-80.128143310546875,25.851856231689453,302,12637,florida
miami-dade,177,-80.128143310546875,25.81747817993164,302,12638,florida
miami-dade,177,-80.128143310546875,25.794559478759766,302,12639,florida
miami-dade,177,-80.13387298583984,25.783100128173828,302,12640,florida
miami-dade,177,-80.14533996582031,25.77737045288086,302,12641,florida
miami-dade,177,-80.16252136230469,25.783100128173828,302,12642,florida
miami-dade,177,-80.16825103759766,25.800289154052734,302,12643,florida
miami-dade,177,-80.16825103759766,25.82320785522461,302,12644,florida
miami-dade,177,-80.16252136230469,25.857585906982422,302,12645,florida
miami-dade,177,-80.173980712890625,25.857585906982422,302,12646,florida
miami-dade,177,-80.1854476928711,25.851856231689453,302,12647,florida
miami-dade,177,-80.19690704345703,25.834667205810547,302,12648,florida
miami-dade,177,-80.20262908935547,25.788829803466797,302,12649,florida
miami-dade,177,-80.20835876464844,25.754451751708984,302,12650,florida
miami-dade,177,-80.219818115234375,25.73726463317871,302,12651,florida
miami-dade,177,-80.25419616699219,25.720075607299805,302,12652,florida
miami-dade,177,-80.265655517578125,25.69715690612793,302,12653,florida
miami-dade,177,-80.2771224975586,25.639860153198242,302,12654,florida
miami-dade,177,-80.30003356933594,25.628400802612305,302,12655,florida
miami-dade,177,-80.311492919921875,25.616943359375,302,12656,florida
miami-dade,177,-80.32295989990234,25.599754333496094,302,12657,florida
miami-dade,177,-80.32295989990234,25.565378189086914,302,12658,florida
miami-dade,177,-80.32295989990234,25.548187255859375,302,12659,florida
miami-dade,177,-80.33441162109375,25.5252685546875,302,12660,florida
miami-dade,177,-80.35160064697266,25.49662208557129,302,12661,florida
miami-dade,177,-80.357330322265625,25.46224594116211,302,12662,florida
miami-dade,177,-80.34587097167969,25.422136306762695,302,12663,florida
miami-dade,177,-80.32868194580078,25.393489837646484,302,12664,florida
miami-dade,177,-80.32868194580078,25.37057113647461,302,12665,florida
miami-dade,177,-80.33441162109375,25.353382110595703,302,12666,florida
miami-dade,177,-80.38597869873047,25.330463409423828,302,12667,florida
miami-dade,177,-80.39170837402344,25.301815032958984,302,12668,florida
miami-dade,177,-80.403167724609375,25.290355682373047,302,12669,florida
miami-dade,177,-80.42608642578125,25.273168563842773,302,12670,florida
miami-dade,177,-80.43754577636719,25.23879051208496,302,12671,florida
miami-dade,177,-80.44327545166016,25.221601486206055,302,12672,florida
miami-dade,177,-80.471923828125,25.233060836791992,302,12673,florida
miami-dade,177,-80.4891128540039,25.227331161499023,302,12674,florida
miami-dade,177,-80.50057220458984,25.20441436767578,302,12675,florida
miami-dade,177,-80.51776123046875,25.20441436767578,302,12676,florida
miami-dade,177,-80.55786895751953,25.233060836791992,302,12677,florida
miami-dade,177,-80.58650970458984,25.23879051208496,302,12678,florida
miami-dade,177,-80.59797668457031,25.233060836791992,302,12679,florida
miami-dade,177,-80.59224700927734,25.20441436767578,302,12680,florida
miami-dade,177,-80.60943603515625,25.192955017089844,302,12681,florida
miami-dade,177,-80.6323471069336,25.192955017089844,302,12682,florida
miami-dade,177,-80.67818450927734,25.181495666503906,302,12683,florida
miami-dade,177,-80.71256256103516,25.15857696533203,302,12684,florida
miami-dade,177,-80.79277801513672,25.15857696533203,302,12685,florida
miami-dade,177,-80.82715606689453,25.175764083862305,302,12686,florida
miami-dade,177,-80.8500747680664,25.181495666503906,302,12687,florida
miami-dade,177,-80.89591217041016,25.181495666503906,302,12688,florida
miami-dade,177,-80.89018249511719,25.794559478759766,302,12689,florida
duval,37,-82.04182434082031,30.263629913330078,305,12755,florida
duval,37,-81.74388885498047,30.5100040435791,305,12756,florida
duval,37,-81.7209701538086,30.538650512695312,305,12757,florida
duval,37,-81.70951080322266,30.561569213867188,305,12758,florida
duval,37,-81.68087005615234,30.555837631225586,305,12759,florida
duval,37,-81.65794372558594,30.550111770629883,305,12760,florida
duval,37,-81.64076232910156,30.567298889160156,305,12761,florida
duval,37,-81.61210632324219,30.573026657104492,305,12762,florida
duval,37,-81.60065460205078,30.573026657104492,305,12763,florida
duval,37,-81.60065460205078,30.555837631225586,305,12764,florida
duval,37,-81.60065460205078,30.550111770629883,305,12765,florida
duval,37,-81.58345794677734,30.550111770629883,305,12766,florida
duval,37,-81.56626892089844,30.538650512695312,305,12767,florida
duval,37,-81.54908752441406,30.53291893005371,305,12768,florida
duval,37,-81.531890869140625,30.515731811523438,305,12769,florida
duval,37,-81.50897979736328,30.515731811523438,305,12770,florida
duval,37,-81.50325012207031,30.53291893005371,305,12771,florida
duval,37,-81.4516830444336,30.53291893005371,305,12772,florida
duval,37,-81.4516830444336,30.515731811523438,305,12773,florida
duval,37,-81.440216064453125,30.487085342407227,305,12774,florida
duval,37,-81.43449401855469,30.458436965942383,305,12775,florida
duval,37,-81.440216064453125,30.412599563598633,305,12776,florida
duval,37,-81.45741271972656,30.389680862426758,305,12777,florida
duval,37,-81.4516830444336,30.37249183654785,305,12778,florida
duval,37,-81.440216064453125,30.366762161254883,305,12779,florida
duval,37,-81.42303466796875,30.37249183654785,305,12780,florida
duval,37,-81.40010833740234,30.389680862426758,305,12781,florida
duval,37,-81.38865661621094,30.383953094482422,305,12782,florida
duval,37,-81.37146759033203,30.320926666259766,305,12783,florida
duval,37,-81.36573791503906,30.246440887451172,305,12784,florida
duval,37,-81.42876434326172,30.246440887451172,305,12785,florida
duval,37,-81.43449401855469,30.086013793945312,305,12786,florida
duval,37,-81.531890869140625,30.086013793945312,305,12787,florida
duval,37,-81.5376205444336,30.09174346923828,305,12788,florida
duval,37,-81.55481719970703,30.097475051879883,305,12789,florida
duval,37,-81.59492492675781,30.114662170410156,305,12790,florida
duval,37,-81.623565673828125,30.114662170410156,305,12791,florida
duval,37,-81.6350326538086,30.114662170410156,305,12792,florida
duval,37,-81.6636734008789,30.114662170410156,305,12793,florida
duval,37,-81.67513275146484,30.131851196289062,305,12794,florida
duval,37,-81.669403076171875,30.154769897460938,305,12795,florida
duval,37,-81.6636734008789,30.17195701599121,305,12796,florida
duval,37,-82.03609466552734,30.17195701599121,305,12797,florida
duval,37,-82.04182434082031,30.263629913330078,305,12798,florida
escambia,1,-87.6052474975586,31.008474349975586,306,12800,florida
escambia,1,-87.18125915527344,31.008474349975586,306,12801,florida
escambia,1,-87.22136688232422,30.979829788208008,306,12802,florida
escambia,1,-87.25574493408203,30.968368530273438,306,12803,florida
escambia,1,-87.2786636352539,30.945449829101562,306,12804,florida
escambia,1,-87.31304168701172,30.893884658813477,306,12805,florida
escambia,1,-87.31304168701172,30.865236282348633,306,12806,florida
escambia,1,-87.30731201171875,30.836589813232422,306,12807,florida
escambia,1,-87.324493408203125,30.802209854125977,306,12808,florida
escambia,1,-87.324493408203125,30.756376266479492,306,12809,florida
escambia,1,-87.31304168701172,30.721996307373047,306,12810,florida
escambia,1,-87.29584503173828,30.721996307373047,306,12811,florida
escambia,1,-87.29011535644531,30.70480728149414,306,12812,florida
escambia,1,-87.2786636352539,30.647512435913086,306,12813,florida
escambia,1,-87.24427795410156,30.595945358276367,306,12814,florida
escambia,1,-87.22709655761719,30.573026657104492,306,12815,florida
escambia,1,-87.19844818115234,30.567298889160156,306,12816,florida
escambia,1,-87.1869888305664,30.550111770629883,306,12817,florida
escambia,1,-87.17552947998047,30.515731811523438,306,12818,florida
escambia,1,-87.18125915527344,30.487085342407227,306,12819,florida
escambia,1,-87.19844818115234,30.458436965942383,306,12820,florida
escambia,1,-87.22136688232422,30.441247940063477,306,12821,florida
escambia,1,-87.261474609375,30.424060821533203,306,12822,florida
escambia,1,-87.29584503173828,30.401142120361328,306,12823,florida
escambia,1,-87.30731201171875,30.401142120361328,306,12824,florida
escambia,1,-87.31304168701172,30.383953094482422,306,12825,florida
escambia,1,-87.31877136230469,30.37249183654785,306,12826,florida
escambia,1,-87.33595275878906,30.37249183654785,306,12827,florida
escambia,1,-87.38179016113281,30.366762161254883,306,12828,florida
escambia,1,-87.39325714111328,30.361034393310547,306,12829,florida
escambia,1,-87.40471649169922,30.34384536743164,306,12830,florida
escambia,1,-87.41043853759766,30.338115692138672,306,12831,florida
escambia,1,-87.43909454345703,30.332386016845703,306,12832,florida
escambia,1,-87.49065399169922,30.315196990966797,306,12833,florida
escambia,1,-87.507843017578125,30.315196990966797,306,12834,florida
escambia,1,-87.5135726928711,30.3266544342041,306,12835,florida
escambia,1,-87.5135726928711,30.332386016845703,306,12836,florida
escambia,1,-87.46773529052734,30.355304718017578,306,12837,florida
escambia,1,-87.462005615234375,30.361034393310547,306,12838,florida
escambia,1,-87.462005615234375,30.389680862426758,306,12839,florida
